CardID,CustomerID,CardType,CardNumber,IssuedDate,ExpirationDate
2355,2749,Credit,3554645846372122,2021-11-26,2026-07-20
2356,2762,Debit,3578338139791214,2020-11-09,2028-10-12
2357,3657,Credit,30388560067145,2024-07-23,2030-01-29
2358,4452,Credit,30400910772108,2020-07-08,2029-05-26
2359,3620,Prepaid,639037567992,2022-06-16,2028-05-07
2360,3649,Debit,4930304321515759279,2023-03-17,2028-04-08
2361,1474,Prepaid,586584046955,2021-04-23,2029-07-04
2362,4439,Prepaid,4797187746109,2024-08-22,2027-08-01
2363,4238,Credit,3565209386770505,2023-03-11,2029-06-02
2364,853,Debit,3560376145253647,2022-03-09,2029-03-15
2365,497,Debit,30160667685016,2023-10-07,2027-02-01
2366,1755,Debit,213173089021388,2024-12-28,2029-12-15
2367,3393,Credit,676348597011,2022-02-05,2029-04-27
2368,3653,Prepaid,3503516314091118,2022-11-22,2030-01-30
2369,4540,Prepaid,3572048745658550,2024-04-11,2029-02-12
2370,4287,Credit,3556569966049872,2022-12-03,2029-03-07
2371,367,Prepaid,4561659115026490,2024-11-19,2030-02-25
2372,4493,Credit,4675902962018100,2023-10-04,2027-01-23
2373,1030,Debit,569151101692,2023-10-10,2027-08-26
2374,4202,Debit,4575412000920813,2024-04-07,2027-03-30
2375,1136,Credit,4762780681517,2024-06-25,2028-02-20
2376,2916,Credit,213157662435040,2024-10-03,2026-09-02
2377,2081,Prepaid,30498042432435,2021-11-11,2029-06-30
2378,2613,Debit,675955532824,2022-09-01,2030-05-01
2379,4276,Credit,3507004000656573,2024-04-22,2028-06-24
2380,1046,Prepaid,564842668126,2023-06-19,2027-02-07
2381,3815,Debit,4533778412193,2021-05-15,2028-01-20
2382,4432,Credit,630432489627,2022-08-08,2028-05-18
2383,3115,Credit,4853958604397,2023-03-30,2028-06-15
2384,3954,Credit,675959454207,2022-09-04,2029-03-27
2385,3878,Prepaid,180058745240366,2024-05-08,2028-08-16
2386,4595,Credit,6546423624121697,2024-08-24,2030-02-01
2387,916,Credit,2416938422903687,2023-10-03,2028-04-16
2388,28,Prepaid,4161514693528652,2023-01-15,2030-01-24
2389,3729,Debit,4467632642101420,2024-03-07,2029-11-28
2390,361,Prepaid,349399680662570,2021-07-09,2028-12-26
2391,4877,Prepaid,4887893801224559887,2023-09-27,2028-02-17
2392,2851,Debit,3572949581648789,2020-09-27,2029-07-09
2393,1439,Credit,3537514105211326,2024-03-26,2028-04-10
2394,2412,Credit,36316782874364,2022-06-14,2026-09-21
2395,2093,Prepaid,4387195397002,2021-08-03,2026-12-28
2396,540,Prepaid,2720671118785933,2022-04-24,2028-04-02
2397,539,Debit,6521725914264550,2024-12-01,2029-11-22
2398,1138,Debit,2559000842988082,2023-03-27,2030-01-01
2399,1424,Credit,3527264090456146,2021-02-23,2029-09-24
2400,2514,Prepaid,6542480899907998,2020-08-24,2028-01-20
2401,78,Debit,3559320926172058,2025-01-21,2028-06-12
2402,3878,Credit,2521726076270913,2020-09-04,2030-04-23
2403,3549,Prepaid,4628377666238189,2022-05-04,2029-03-25
2404,715,Prepaid,5489128953535497,2023-06-05,2028-01-12
2405,4009,Credit,4131623474029,2025-01-30,2028-02-03
2406,2429,Credit,2720646058982336,2020-11-29,2027-09-03
2407,2113,Debit,3527656497095783,2025-03-01,2029-06-01
2408,1245,Credit,5520775800761675,2023-12-23,2030-04-24
2409,2407,Prepaid,2222100604766978,2023-12-30,2027-03-20
2410,629,Prepaid,371522403592177,2021-09-23,2026-11-25
2411,2339,Prepaid,675968982966,2023-01-08,2028-08-28
2412,865,Prepaid,2292701676980259,2021-05-21,2027-01-02
2413,4905,Debit,4677753580947183993,2020-08-12,2028-01-07
2414,2829,Prepaid,5487741032329542,2024-09-02,2027-01-21
2415,4016,Credit,4095051237732381605,2022-09-09,2028-07-05
2416,2037,Debit,213137680987818,2023-10-10,2027-07-04
2417,734,Prepaid,501877993623,2021-09-07,2030-04-18
2418,1925,Debit,2229746018230218,2020-08-24,2026-10-24
2419,3266,Credit,180027894532055,2024-11-10,2028-02-29
2420,171,Credit,30307876409304,2025-04-26,2027-01-09
2421,3351,Debit,213127557328154,2021-09-18,2029-12-02
2422,1060,Debit,4224465094102,2020-07-15,2029-06-29
2423,4868,Credit,4156124354253249,2022-08-06,2028-01-09
2424,199,Debit,4620469333255117319,2024-02-17,2026-11-04
2425,472,Debit,344158923203625,2022-12-24,2029-06-10
2426,2491,Prepaid,213127438979902,2024-05-17,2027-01-23
2427,4044,Credit,6550603089657524,2021-04-20,2026-07-13
2428,1736,Debit,6011994689129284,2023-09-20,2029-07-06
2429,4986,Debit,6011097169771391,2023-06-04,2029-09-21
2430,2343,Prepaid,346984385384464,2023-12-28,2029-12-17
2431,1942,Debit,3522824521443875,2020-12-29,2027-10-25
2432,3306,Credit,6581009173157293,2022-07-07,2026-08-19
2433,1327,Prepaid,502083944160,2023-12-07,2027-12-29
2434,3413,Credit,630418315150,2020-12-22,2028-03-03
2435,2935,Prepaid,4093778705104,2022-04-19,2026-10-10
2436,4710,Credit,213178708280364,2022-04-25,2026-09-03
2437,4773,Debit,36884275884034,2021-05-24,2026-09-16
2438,523,Prepaid,6011285920557726,2021-02-09,2029-03-23
2439,4356,Credit,3541714352589887,2023-03-28,2027-01-11
2440,3976,Prepaid,3551425107610681,2023-10-01,2028-06-27
2441,1641,Debit,4358337712676513270,2024-01-14,2027-08-15
2442,1477,Debit,6515638570272387,2020-11-02,2026-08-17
2443,3488,Debit,4494250513151353,2021-05-14,2028-05-24
2444,4630,Debit,342853176100468,2024-06-02,2028-03-04
2445,3335,Debit,4562718888424992333,2022-01-18,2028-08-13
2446,1265,Debit,376224435061876,2021-12-08,2029-05-19
2447,3391,Debit,3563849103563600,2024-07-06,2029-06-30
2448,3335,Prepaid,4654164288039384352,2024-05-03,2028-06-08
2449,3484,Debit,4941600523481324,2025-05-04,2029-08-20
2450,1447,Debit,3553683895187910,2024-09-10,2030-04-29
2451,4105,Credit,4744668738892642,2021-02-15,2028-02-06
2452,4801,Credit,5509168361644008,2022-04-11,2026-11-20
2453,3929,Credit,180063695197822,2022-07-19,2029-02-09
2454,4659,Debit,343750960957591,2021-01-02,2029-03-26
2455,2456,Prepaid,4586123441226,2023-11-08,2028-01-22
2456,1049,Debit,180052769951925,2022-05-12,2027-07-14
2457,2393,Prepaid,4702947997281,2022-01-06,2027-09-19
2458,182,Debit,4028519024072638,2023-04-07,2028-03-24
2459,1338,Credit,30312039068138,2021-08-13,2029-12-01
2460,4579,Debit,346963726943279,2021-08-02,2028-03-07
2461,1694,Credit,3544069963278439,2021-10-30,2026-10-28
2462,1944,Prepaid,3528576878795638,2021-02-25,2027-03-19
2463,3077,Prepaid,6576986223765828,2024-08-13,2028-05-08
2464,1275,Debit,4679862851976,2021-04-04,2027-02-23
2465,2038,Prepaid,30225796546528,2025-02-21,2029-01-27
2466,3495,Credit,5411790494818964,2024-10-15,2030-04-24
2467,2478,Debit,3598292444848373,2023-05-02,2028-06-15
2468,1750,Prepaid,3553830704179295,2023-04-17,2030-03-04
2469,663,Debit,6011860704325290,2020-11-23,2030-01-09
2470,4713,Debit,4952391234416202976,2025-01-13,2029-08-21
2471,3788,Prepaid,348206821302407,2022-01-23,2027-10-27
2472,2498,Prepaid,3584795720462806,2024-04-17,2027-10-04
2473,1362,Prepaid,4572776912148462,2022-05-27,2029-01-07
2474,4061,Debit,377885494150187,2022-10-05,2028-08-23
2475,2558,Credit,180019850020803,2020-10-19,2030-03-12
2476,2375,Prepaid,4530505764617716587,2023-05-03,2028-01-10
2477,1141,Debit,180045688571477,2023-11-07,2028-07-10
2478,2240,Credit,4143107966958,2025-04-18,2030-03-17
2479,2550,Debit,4623434761413110766,2022-07-17,2029-12-25
2480,4309,Prepaid,3517952370854947,2024-10-23,2030-04-09
2481,2834,Prepaid,4291792829276296,2022-04-17,2029-05-07
2482,3093,Credit,4692545788372653,2021-07-14,2029-02-12
2483,1760,Credit,3515068679824069,2021-12-07,2027-11-20
2484,792,Credit,3523488026051424,2022-08-04,2029-01-26
2485,4396,Debit,4169336217481262990,2023-02-05,2029-10-29
2486,1162,Credit,3593257163192779,2021-05-15,2027-02-12
2487,2774,Prepaid,4333632677957086,2022-01-07,2028-07-08
2488,2303,Debit,3503358170159139,2023-06-11,2028-06-23
2489,4644,Debit,4607683241215823,2023-01-18,2026-11-05
2490,2234,Debit,4566736968092871,2025-05-11,2026-09-14
2491,4924,Prepaid,4381378457443549791,2024-07-18,2027-08-08
2492,1875,Prepaid,6011538575301653,2020-11-25,2029-08-04
2493,3665,Debit,4329073930603192815,2024-05-27,2027-09-30
2494,4306,Prepaid,4907378875051423,2021-09-25,2027-05-18
2495,89,Debit,4698925108786804,2024-06-26,2029-10-01
2496,4913,Credit,6011092788626431,2024-12-24,2027-05-22
2497,75,Credit,6011955110079950,2025-04-09,2027-01-21
2498,3943,Prepaid,4194674762684,2022-08-16,2026-05-15
2499,3033,Credit,2660294921527202,2022-04-14,2026-07-03
2500,1914,Credit,6528444161456124,2021-10-15,2027-11-21
2501,2236,Debit,4577329820455259,2023-03-21,2028-05-30
2502,481,Debit,370662022630759,2023-02-13,2028-06-03
2503,4301,Prepaid,4951360513923,2024-07-05,2027-09-08
2504,3062,Credit,4039055140669624,2023-02-12,2028-07-29
2505,2759,Debit,2223028275625984,2023-12-27,2030-01-17
2506,1150,Debit,6011270907249109,2024-03-23,2026-09-12
2507,3573,Debit,4204166580640725,2024-09-06,2029-07-14
2508,2125,Prepaid,349195218355970,2023-11-06,2030-04-27
2509,4814,Credit,213100800367394,2022-05-19,2027-09-08
2510,2539,Debit,36757533703271,2022-05-15,2030-02-24
2511,3872,Prepaid,566457151066,2025-02-09,2029-01-11
2512,4867,Prepaid,213153589815372,2023-09-17,2028-04-27
2513,4559,Debit,4908153990978158423,2024-10-10,2026-07-17
2514,650,Debit,375929331775715,2021-03-16,2026-12-18
2515,4600,Debit,639022588433,2023-11-09,2028-05-11
2516,3737,Debit,3533608249478264,2021-06-05,2028-04-10
2517,425,Debit,342833286288569,2023-10-06,2026-10-21
2518,16,Credit,30146573613176,2021-05-23,2030-02-09
2519,3586,Credit,2250415639450868,2024-08-24,2027-06-08
2520,3074,Debit,4017567781731287,2022-05-25,2026-06-22
2521,4510,Prepaid,4185108760236849001,2021-09-25,2027-07-09
2522,4062,Credit,4984233572256179,2023-09-21,2027-08-24
2523,1642,Debit,3558329966037247,2022-08-13,2027-03-01
2524,2338,Credit,3501172203908046,2022-09-27,2027-06-06
2525,4929,Debit,4490577890875863,2021-09-18,2028-11-01
2526,989,Credit,3500649489839558,2022-02-25,2028-07-17
2527,3694,Prepaid,571722479912,2022-12-21,2028-11-30
2528,609,Prepaid,213157563598631,2022-04-11,2028-02-12
2529,3535,Credit,3541619562618519,2025-02-21,2027-01-27
2530,2478,Prepaid,5207582953811970,2022-10-27,2028-02-17
2531,4754,Debit,676358633359,2022-01-25,2028-02-10
2532,2848,Debit,373758795878737,2022-06-11,2028-03-20
2533,4557,Credit,3561920650072428,2024-11-03,2029-06-20
2534,3034,Prepaid,4935485162561604,2024-08-27,2029-05-16
2535,4757,Prepaid,4101719900325157415,2020-07-11,2030-03-21
2536,135,Debit,4688334957979347479,2020-09-27,2027-02-08
2537,4110,Credit,3506856367870399,2024-12-20,2026-06-05
2538,1398,Debit,3579213842942942,2024-11-04,2029-08-16
2539,3141,Prepaid,213180491463355,2021-04-10,2027-03-31
2540,3336,Prepaid,213146225538457,2023-01-13,2027-08-11
2541,1670,Prepaid,3528735502794579,2024-02-26,2027-05-14
2542,3901,Credit,180082838226918,2020-06-18,2029-04-13
2543,3137,Credit,4338143153922,2023-03-26,2029-05-12
2544,2986,Credit,4967300580214039368,2024-05-18,2028-02-21
2545,349,Prepaid,3572848195023548,2022-05-09,2026-08-22
2546,4993,Debit,3546407037605393,2024-12-16,2027-09-30
2547,1811,Credit,4133135137969362,2025-01-22,2027-05-07
2548,816,Debit,4221594683821141697,2022-05-01,2027-01-21
2549,3660,Credit,4392652395754,2020-10-07,2028-04-18
2550,966,Credit,4771086719894097,2020-06-25,2028-01-21
2551,4759,Debit,4478008679108256,2021-11-20,2028-03-19
2552,2250,Debit,4908561770230312,2020-07-10,2028-08-09
2553,4417,Prepaid,4404578468012264,2024-03-09,2027-11-14
2554,1054,Debit,343536280468694,2023-04-26,2030-02-22
2555,2067,Prepaid,3528636580735197,2024-05-15,2028-09-03
2556,768,Prepaid,6522335295372045,2023-06-03,2028-11-26
2557,3258,Credit,3559110483137002,2023-09-16,2028-06-16
2558,284,Debit,5587544566455660,2022-02-06,2029-08-02
2559,45,Credit,213142581673145,2022-05-19,2028-09-06
2560,1213,Credit,578303330836,2023-06-23,2027-11-29
2561,1430,Prepaid,4987601712560550,2020-12-15,2029-06-22
2562,4542,Credit,572947954978,2020-09-08,2026-05-17
2563,2744,Credit,180074745080546,2021-09-02,2028-06-13
2564,2148,Credit,4041100298816944333,2021-01-11,2027-04-11
2565,4123,Prepaid,6599603367044141,2023-08-13,2027-01-30
2566,2467,Prepaid,4398299318162054,2023-12-01,2027-04-16
2567,4925,Prepaid,379049780002200,2021-04-16,2028-01-24
2568,3358,Credit,343394155336871,2023-12-02,2027-06-04
2569,529,Prepaid,4579346870459609,2022-02-21,2027-02-05
2570,1009,Debit,30235280636040,2023-06-22,2027-09-19
2571,8,Debit,2613944866612223,2024-03-27,2026-10-02
2572,4116,Credit,30060414383024,2024-06-13,2028-11-10
2573,1918,Prepaid,3550188631246965,2022-11-26,2030-02-12
2574,660,Credit,213104284956359,2020-06-29,2030-02-19
2575,1885,Prepaid,3576082718907468,2023-12-16,2027-05-05
2576,1180,Debit,30293328117473,2025-03-13,2028-04-07
2577,2490,Prepaid,4366919834964208,2020-09-26,2027-12-18
2578,562,Credit,4167178469769383833,2023-10-13,2027-08-17
2579,3049,Credit,6569888317312252,2022-10-22,2026-11-26
2580,4589,Debit,4929188414751057178,2024-07-16,2027-11-26
2581,57,Debit,3587079639190031,2021-07-28,2028-06-21
2582,415,Prepaid,4520322437029383,2020-05-28,2030-04-14
2583,1274,Debit,30098800485409,2024-06-29,2028-09-23
2584,1701,Credit,676302373268,2023-03-04,2029-03-18
2585,4676,Debit,3529487176775802,2023-01-03,2028-11-30
2586,4020,Credit,639023533487,2022-07-20,2028-06-04
2587,714,Debit,4519796841366361,2020-10-17,2029-10-07
2588,4706,Credit,5283248037500867,2020-05-24,2027-09-27
2589,1744,Debit,180075829009392,2024-04-01,2029-04-18
2590,4574,Debit,4173436970795489,2024-07-05,2027-03-12
2591,2344,Debit,180063655892594,2022-01-27,2027-10-29
2592,849,Credit,639074293387,2023-05-18,2026-07-15
2593,3772,Prepaid,4631201056411,2025-02-26,2029-05-15
2594,127,Credit,3539855281941865,2021-12-16,2028-07-25
2595,5000,Credit,5406343960622119,2021-12-05,2030-04-29
2596,3844,Prepaid,6560377437658769,2023-06-22,2029-03-31
2597,201,Debit,6579836546199311,2022-11-22,2027-12-10
2598,3666,Prepaid,30091107836846,2023-09-09,2028-07-26
2599,1916,Debit,4308812798894514,2025-03-19,2029-03-12
2600,2013,Credit,4354409726989556224,2021-11-19,2027-05-27
2601,1447,Debit,2248432520071773,2025-03-08,2028-06-28
2602,1575,Credit,675910126076,2021-03-07,2029-04-01
2603,4125,Debit,561919081670,2024-07-28,2029-07-01
2604,2759,Credit,3524906240564186,2022-07-27,2030-01-23
2605,2692,Prepaid,639045919623,2024-02-17,2027-07-02
2606,992,Credit,4772561993387,2022-04-30,2029-06-01
2607,3215,Prepaid,501880310765,2023-10-15,2028-05-31
2608,2598,Debit,378459599840495,2024-11-27,2027-10-03
2609,4177,Credit,503823956712,2024-08-24,2029-05-12
2610,1921,Credit,341005308568283,2022-11-17,2028-10-22
2611,1786,Credit,343865509683167,2022-09-22,2027-11-22
2612,3639,Credit,340734451458957,2022-05-14,2027-11-28
2613,1212,Prepaid,3590161138847173,2024-02-01,2029-09-02
2614,1458,Prepaid,347294108226938,2023-07-17,2028-02-21
2615,4980,Prepaid,502012276866,2021-10-10,2027-09-21
2616,2512,Prepaid,4262552752115790966,2021-10-20,2027-08-10
2617,241,Credit,4471948486450069,2023-02-14,2029-11-23
2618,4189,Prepaid,4418363735374,2021-02-11,2029-04-01
2619,1794,Credit,3564600697848348,2021-10-09,2027-05-11
2620,4641,Prepaid,4011134187489226354,2020-09-05,2030-05-06
2621,2910,Prepaid,6579722403881490,2024-08-19,2026-11-29
2622,3947,Prepaid,2259113442969833,2023-10-30,2030-02-15
2623,2407,Credit,4254837827741762482,2022-02-19,2028-09-18
2624,4680,Debit,503887150459,2024-11-26,2026-09-05
2625,4119,Credit,4231680077944413,2022-10-30,2028-08-19
2626,4840,Debit,4553538554839615,2023-06-18,2028-03-03
2627,4983,Credit,4894305156368,2023-07-22,2029-10-30
2628,4669,Debit,4865125048825336,2022-04-21,2028-03-23
2629,755,Credit,6536564885406830,2022-01-24,2027-04-25
2630,2894,Debit,4194563239667406391,2022-08-20,2026-10-21
2631,1978,Debit,3571937661361374,2023-01-13,2029-11-25
2632,1913,Credit,3582375599731490,2024-08-05,2028-02-13
2633,4422,Prepaid,180099076655228,2021-04-10,2030-01-01
2634,3361,Debit,5429490582579160,2023-11-01,2029-11-01
2635,4798,Prepaid,180042489866875,2021-10-04,2027-04-21
2636,3861,Debit,2436569080933355,2024-07-16,2028-11-13
2637,4581,Debit,30538149954656,2024-12-04,2029-05-14
2638,1261,Debit,36257743665568,2021-06-10,2027-09-10
2639,2154,Debit,630479551180,2023-02-10,2026-11-27
2640,4896,Prepaid,503888815944,2023-05-10,2029-12-28
2641,2168,Credit,180059739134409,2023-02-15,2026-10-17
2642,767,Prepaid,3512782297165282,2022-03-12,2029-06-11
2643,2360,Prepaid,347620170304049,2020-09-10,2029-03-03
2644,2567,Credit,5576964825134513,2024-08-09,2029-05-01
2645,4410,Debit,676183096178,2020-07-04,2028-10-05
2646,92,Prepaid,3597627909214200,2025-01-19,2028-03-30
2647,2296,Debit,4743668443550,2023-05-20,2027-12-03
2648,3731,Prepaid,3551664319208617,2022-01-23,2029-05-29
2649,4542,Debit,4684057790577295,2023-09-24,2026-08-19
2650,4511,Prepaid,4346936488878893,2024-02-14,2026-12-31
2651,4808,Debit,4900783893024731,2024-05-28,2029-09-04
2652,3952,Credit,30022367094545,2023-01-11,2027-03-01
2653,3976,Prepaid,213121975324325,2022-10-01,2027-12-03
2654,4823,Prepaid,30288291516453,2021-10-12,2029-03-12
2655,1496,Credit,4169933040597750,2024-02-25,2026-07-28
2656,4397,Prepaid,60457993719,2023-01-29,2027-04-02
2657,2729,Debit,30371273690403,2021-03-01,2026-10-21
2658,3433,Prepaid,30492860177347,2021-05-22,2027-09-18
2659,4873,Credit,36055685773824,2021-12-29,2027-02-02
2660,4893,Debit,4122945739233451,2023-07-22,2027-10-20
2661,209,Credit,345884110918357,2024-08-27,2029-06-11
2662,4969,Debit,4002698831117180,2023-01-10,2027-07-25
2663,1227,Debit,378504742040145,2020-12-31,2026-08-04
2664,3594,Prepaid,501866275610,2021-07-28,2026-11-07
2665,2217,Prepaid,370980335578493,2022-01-20,2027-01-22
2666,4939,Debit,374125156704408,2021-09-19,2027-03-01
2667,1435,Credit,3533778121774013,2023-05-14,2030-05-09
2668,636,Debit,3520276175849224,2020-09-20,2026-08-19
2669,2318,Prepaid,347651875367007,2021-01-28,2028-04-23
2670,3323,Debit,2286146107368732,2022-03-31,2028-07-26
2671,1311,Debit,4562040903862892,2022-12-15,2029-06-30
2672,717,Credit,639027780308,2020-09-02,2030-01-14
2673,4900,Debit,378594399976949,2021-01-13,2027-01-18
2674,756,Debit,6513031023352117,2022-01-25,2028-12-10
2675,1700,Debit,6011335036625949,2023-12-04,2027-11-04
2676,1303,Debit,6559299081199994,2022-08-15,2029-02-10
2677,1105,Debit,2228701474197048,2022-04-09,2029-06-28
2678,2855,Prepaid,4710245443940,2022-02-28,2028-04-12
2679,796,Debit,30590121474062,2023-12-13,2029-07-04
2680,4361,Credit,30581901840796,2022-10-27,2030-05-04
2681,4375,Debit,345333320761405,2022-09-28,2026-06-16
2682,551,Credit,4329789481132115393,2020-06-30,2028-06-02
2683,4801,Prepaid,4740720108603994,2020-11-05,2026-10-02
2684,1949,Debit,4702450563040923202,2022-02-02,2026-08-21
2685,4124,Credit,371672420800671,2024-11-22,2028-07-10
2686,2985,Debit,180096594972374,2022-07-27,2027-07-22
2687,1025,Debit,4163571331711,2021-01-29,2026-07-18
2688,1613,Credit,370071062739142,2020-10-28,2026-11-09
2689,4278,Debit,3572091163692370,2020-07-09,2026-09-18
2690,1615,Credit,6011583359683561,2024-12-23,2029-02-21
2691,4042,Debit,30330545601093,2020-12-27,2029-01-30
2692,1259,Debit,6011795588508084,2021-06-21,2030-03-13
2693,2616,Prepaid,2715273682532051,2020-11-22,2029-08-23
2694,2399,Debit,180023789078320,2021-08-28,2029-03-10
2695,1394,Credit,6539387751657279,2023-03-22,2026-10-24
2696,1402,Debit,4885622009081533,2022-06-20,2028-11-27
2697,4082,Credit,4501983102322909,2024-08-20,2028-10-04
2698,564,Prepaid,4959115628281248420,2024-10-02,2029-08-12
2699,3009,Prepaid,630495919163,2021-05-21,2027-05-03
2700,3583,Prepaid,4313866212386096,2024-03-16,2026-10-30
2701,2973,Prepaid,3575076803303105,2023-04-03,2029-04-02
2702,3807,Prepaid,3587286611273756,2020-08-27,2027-02-07
2703,4389,Debit,676225166948,2021-02-21,2027-04-02
2704,2662,Prepaid,30181602819247,2021-08-28,2029-05-27
2705,309,Prepaid,30298901547129,2025-05-06,2028-09-30
2706,442,Credit,3584448713387677,2025-03-17,2029-04-01
2707,4003,Credit,180019831720752,2022-04-14,2026-08-13
2708,4683,Credit,6598676005691052,2023-05-01,2027-09-20
2709,2148,Debit,3514244536878579,2023-10-12,2027-03-11
